date,name,total,fillColor,wday
2017-07-27T00:00:00Z,Brooklyn Bridge Bike Path,3266,Weekday,5
2017-07-28T00:00:00Z,Brooklyn Bridge Bike Path,3168,Weekday,6
2017-07-29T00:00:00Z,Brooklyn Bridge Bike Path,2051,Weekend,7
2017-07-30T00:00:00Z,Brooklyn Bridge Bike Path,3305,Weekend,1
2017-07-31T00:00:00Z,Brooklyn Bridge Bike Path,3575,Weekday,2
2017-08-01T00:00:00Z,Brooklyn Bridge Bike Path,3495,Weekday,3
2017-08-02T00:00:00Z,Brooklyn Bridge Bike Path,2657,Weekday,4
2017-08-03T00:00:00Z,Brooklyn Bridge Bike Path,3338,Weekday,5
2017-08-04T00:00:00Z,Brooklyn Bridge Bike Path,2392,Weekday,6
2017-08-05T00:00:00Z,Brooklyn Bridge Bike Path,3442,Weekend,7
2017-08-06T00:00:00Z,Brooklyn Bridge Bike Path,3076,Weekend,1
2017-08-07T00:00:00Z,Brooklyn Bridge Bike Path,789,Weekday,2
2017-08-08T00:00:00Z,Brooklyn Bridge Bike Path,3642,Weekday,3
2017-08-09T00:00:00Z,Brooklyn Bridge Bike Path,3884,Weekday,4
2017-08-10T00:00:00Z,Brooklyn Bridge Bike Path,3446,Weekday,5
2017-08-11T00:00:00Z,Brooklyn Bridge Bike Path,3122,Weekday,6
2017-08-12T00:00:00Z,Brooklyn Bridge Bike Path,4166,Weekend,7
2017-08-13T00:00:00Z,Brooklyn Bridge Bike Path,3242,Weekend,1
2017-08-14T00:00:00Z,Brooklyn Bridge Bike Path,3285,Weekday,2
2017-08-15T00:00:00Z,Brooklyn Bridge Bike Path,2143,Weekday,3
2017-08-16T00:00:00Z,Brooklyn Bridge Bike Path,3727,Weekday,4
2017-08-17T00:00:00Z,Brooklyn Bridge Bike Path,3632,Weekday,5
2017-08-18T00:00:00Z,Brooklyn Bridge Bike Path,1038,Weekday,6
2017-08-19T00:00:00Z,Brooklyn Bridge Bike Path,4726,Weekend,7
2017-08-20T00:00:00Z,Brooklyn Bridge Bike Path,2788,Weekend,1
2017-08-21T00:00:00Z,Brooklyn Bridge Bike Path,3105,Weekday,2
2017-08-22T00:00:00Z,Brooklyn Bridge Bike Path,2943,Weekday,3
2017-08-23T00:00:00Z,Brooklyn Bridge Bike Path,3044,Weekday,4
2017-08-24T00:00:00Z,Brooklyn Bridge Bike Path,3676,Weekday,5
2017-08-25T00:00:00Z,Brooklyn Bridge Bike Path,3147,Weekday,6
2017-08-26T00:00:00Z,Brooklyn Bridge Bike Path,2719,Weekend,7
2017-08-27T00:00:00Z,Brooklyn Bridge Bike Path,2636,Weekend,1
2017-08-28T00:00:00Z,Brooklyn Bridge Bike Path,3344,Weekday,2
2017-08-29T00:00:00Z,Brooklyn Bridge Bike Path,1444,Weekday,3
2017-08-30T00:00:00Z,Brooklyn Bridge Bike Path,3500,Weekday,4
2017-08-31T00:00:00Z,Brooklyn Bridge Bike Path,3289,Weekday,5
2017-09-01T00:00:00Z,Brooklyn Bridge Bike Path,2933,Weekday,6
2017-09-02T00:00:00Z,Brooklyn Bridge Bike Path,1838,Weekend,7
2017-09-03T00:00:00Z,Brooklyn Bridge Bike Path,1054,Weekend,1
2017-09-04T00:00:00Z,Brooklyn Bridge Bike Path,2840,Weekday,2
2017-09-05T00:00:00Z,Brooklyn Bridge Bike Path,3249,Weekday,3
2017-09-06T00:00:00Z,Brooklyn Bridge Bike Path,1214,Weekday,4
2017-09-07T00:00:00Z,Brooklyn Bridge Bike Path,3286,Weekday,5
2017-09-08T00:00:00Z,Brooklyn Bridge Bike Path,3246,Weekday,6
2017-09-09T00:00:00Z,Brooklyn Bridge Bike Path,2613,Weekend,7
2017-09-10T00:00:00Z,Brooklyn Bridge Bike Path,4919,Weekend,1
2017-09-11T00:00:00Z,Brooklyn Bridge Bike Path,3680,Weekday,2
2017-09-12T00:00:00Z,Brooklyn Bridge Bike Path,3480,Weekday,3
2017-09-13T00:00:00Z,Brooklyn Bridge Bike Path,3003,Weekday,4
2017-09-14T00:00:00Z,Brooklyn Bridge Bike Path,3026,Weekday,5
2017-09-15T00:00:00Z,Brooklyn Bridge Bike Path,3347,Weekday,6
2017-09-16T00:00:00Z,Brooklyn Bridge Bike Path,2571,Weekend,7
2017-09-17T00:00:00Z,Brooklyn Bridge Bike Path,2633,Weekend,1
2017-09-18T00:00:00Z,Brooklyn Bridge Bike Path,2672,Weekday,2
2017-09-19T00:00:00Z,Brooklyn Bridge Bike Path,2019,Weekday,3
2017-09-20T00:00:00Z,Brooklyn Bridge Bike Path,3310,Weekday,4
2017-09-21T00:00:00Z,Brooklyn Bridge Bike Path,3313,Weekday,5
2017-09-22T00:00:00Z,Brooklyn Bridge Bike Path,3350,Weekday,6
2017-09-23T00:00:00Z,Brooklyn Bridge Bike Path,2826,Weekend,7
2017-09-24T00:00:00Z,Brooklyn Bridge Bike Path,2465,Weekend,1
2017-09-25T00:00:00Z,Brooklyn Bridge Bike Path,3280,Weekday,2
2017-09-26T00:00:00Z,Brooklyn Bridge Bike Path,3169,Weekday,3
2017-09-27T00:00:00Z,Brooklyn Bridge Bike Path,3212,Weekday,4
2017-09-28T00:00:00Z,Brooklyn Bridge Bike Path,3430,Weekday,5
2017-09-29T00:00:00Z,Brooklyn Bridge Bike Path,2991,Weekday,6
2017-09-30T00:00:00Z,Brooklyn Bridge Bike Path,1900,Weekend,7
2017-10-01T00:00:00Z,Brooklyn Bridge Bike Path,2280,Weekend,1
2017-10-02T00:00:00Z,Brooklyn Bridge Bike Path,3383,Weekday,2
2017-10-03T00:00:00Z,Brooklyn Bridge Bike Path,3389,Weekday,3
2017-10-04T00:00:00Z,Brooklyn Bridge Bike Path,3430,Weekday,4
2017-10-05T00:00:00Z,Brooklyn Bridge Bike Path,3303,Weekday,5
2017-10-06T00:00:00Z,Brooklyn Bridge Bike Path,2998,Weekday,6
2017-10-07T00:00:00Z,Brooklyn Bridge Bike Path,2781,Weekend,7
2017-10-08T00:00:00Z,Brooklyn Bridge Bike Path,1173,Weekend,1
2017-10-09T00:00:00Z,Brooklyn Bridge Bike Path,897,Weekday,2
2017-10-10T00:00:00Z,Brooklyn Bridge Bike Path,3941,Weekday,3
2017-10-11T00:00:00Z,Brooklyn Bridge Bike Path,2696,Weekday,4
2017-10-12T00:00:00Z,Brooklyn Bridge Bike Path,2423,Weekday,5
2017-10-13T00:00:00Z,Brooklyn Bridge Bike Path,2850,Weekday,6
2017-10-14T00:00:00Z,Brooklyn Bridge Bike Path,2048,Weekend,7
2017-10-15T00:00:00Z,Brooklyn Bridge Bike Path,2123,Weekend,1
2017-10-16T00:00:00Z,Brooklyn Bridge Bike Path,2753,Weekday,2
2017-10-17T00:00:00Z,Brooklyn Bridge Bike Path,2872,Weekday,3
2017-10-18T00:00:00Z,Brooklyn Bridge Bike Path,3272,Weekday,4
2017-10-19T00:00:00Z,Brooklyn Bridge Bike Path,3281,Weekday,5
2017-10-20T00:00:00Z,Brooklyn Bridge Bike Path,3174,Weekday,6
2017-10-21T00:00:00Z,Brooklyn Bridge Bike Path,2558,Weekend,7
2017-10-22T00:00:00Z,Brooklyn Bridge Bike Path,2720,Weekend,1
2017-10-23T00:00:00Z,Brooklyn Bridge Bike Path,3179,Weekday,2
2017-10-24T00:00:00Z,Brooklyn Bridge Bike Path,929,Weekday,3
2017-10-25T00:00:00Z,Brooklyn Bridge Bike Path,3401,Weekday,4
2017-10-26T00:00:00Z,Brooklyn Bridge Bike Path,2545,Weekday,5
2017-10-27T00:00:00Z,Brooklyn Bridge Bike Path,3171,Weekday,6
2017-10-28T00:00:00Z,Brooklyn Bridge Bike Path,2226,Weekend,7
2017-10-29T00:00:00Z,Brooklyn Bridge Bike Path,147,Weekend,1
2017-10-30T00:00:00Z,Brooklyn Bridge Bike Path,1457,Weekday,2
2017-10-31T00:00:00Z,Brooklyn Bridge Bike Path,2713,Weekday,3
2017-11-01T00:00:00Z,Brooklyn Bridge Bike Path,2126,Weekday,4
2017-11-02T00:00:00Z,Brooklyn Bridge Bike Path,3251,Weekday,5
2017-11-03T00:00:00Z,Brooklyn Bridge Bike Path,2978,Weekday,6
2017-11-04T00:00:00Z,Brooklyn Bridge Bike Path,1740,Weekend,7
2017-11-05T00:00:00Z,Brooklyn Bridge Bike Path,744,Weekend,1
2017-11-06T00:00:00Z,Brooklyn Bridge Bike Path,1906,Weekday,2
2017-11-07T00:00:00Z,Brooklyn Bridge Bike Path,1444,Weekday,3
2017-11-08T00:00:00Z,Brooklyn Bridge Bike Path,2006,Weekday,4
2017-11-09T00:00:00Z,Brooklyn Bridge Bike Path,2167,Weekday,5
2017-11-10T00:00:00Z,Brooklyn Bridge Bike Path,1051,Weekday,6
2017-11-11T00:00:00Z,Brooklyn Bridge Bike Path,608,Weekend,7
2017-11-12T00:00:00Z,Brooklyn Bridge Bike Path,835,Weekend,1
2017-11-13T00:00:00Z,Brooklyn Bridge Bike Path,945,Weekday,2
2017-11-14T00:00:00Z,Brooklyn Bridge Bike Path,1977,Weekday,3
2017-11-15T00:00:00Z,Brooklyn Bridge Bike Path,1903,Weekday,4
2017-11-16T00:00:00Z,Brooklyn Bridge Bike Path,1466,Weekday,5
2017-11-17T00:00:00Z,Brooklyn Bridge Bike Path,1824,Weekday,6
2017-11-18T00:00:00Z,Brooklyn Bridge Bike Path,657,Weekend,7
2017-11-19T00:00:00Z,Brooklyn Bridge Bike Path,808,Weekend,1
2017-11-20T00:00:00Z,Brooklyn Bridge Bike Path,1622,Weekday,2
2017-11-21T00:00:00Z,Brooklyn Bridge Bike Path,2205,Weekday,3
2017-11-22T00:00:00Z,Brooklyn Bridge Bike Path,916,Weekday,4
2017-11-23T00:00:00Z,Brooklyn Bridge Bike Path,448,Weekday,5
2017-11-24T00:00:00Z,Brooklyn Bridge Bike Path,870,Weekday,6
2017-11-25T00:00:00Z,Brooklyn Bridge Bike Path,1219,Weekend,7
2017-11-26T00:00:00Z,Brooklyn Bridge Bike Path,882,Weekend,1
2017-11-27T00:00:00Z,Brooklyn Bridge Bike Path,1908,Weekday,2
2017-11-28T00:00:00Z,Brooklyn Bridge Bike Path,1923,Weekday,3
2017-11-29T00:00:00Z,Brooklyn Bridge Bike Path,2236,Weekday,4
2017-11-30T00:00:00Z,Brooklyn Bridge Bike Path,1818,Weekday,5
2017-12-01T00:00:00Z,Brooklyn Bridge Bike Path,1862,Weekday,6
2017-12-02T00:00:00Z,Brooklyn Bridge Bike Path,1179,Weekend,7
2017-12-03T00:00:00Z,Brooklyn Bridge Bike Path,885,Weekend,1
2017-12-04T00:00:00Z,Brooklyn Bridge Bike Path,2021,Weekday,2
2017-12-05T00:00:00Z,Brooklyn Bridge Bike Path,1213,Weekday,3
2017-12-06T00:00:00Z,Brooklyn Bridge Bike Path,1832,Weekday,4
2017-12-07T00:00:00Z,Brooklyn Bridge Bike Path,1757,Weekday,5
2017-12-08T00:00:00Z,Brooklyn Bridge Bike Path,1363,Weekday,6
2017-12-09T00:00:00Z,Brooklyn Bridge Bike Path,179,Weekend,7
2017-12-10T00:00:00Z,Brooklyn Bridge Bike Path,390,Weekend,1
2017-12-11T00:00:00Z,Brooklyn Bridge Bike Path,1449,Weekday,2
2017-12-12T00:00:00Z,Brooklyn Bridge Bike Path,1351,Weekday,3
2017-12-13T00:00:00Z,Brooklyn Bridge Bike Path,895,Weekday,4
2017-12-14T00:00:00Z,Brooklyn Bridge Bike Path,532,Weekday,5
2017-12-15T00:00:00Z,Brooklyn Bridge Bike Path,573,Weekday,6
2017-12-16T00:00:00Z,Brooklyn Bridge Bike Path,288,Weekend,7
2017-12-17T00:00:00Z,Brooklyn Bridge Bike Path,348,Weekend,1
2017-12-18T00:00:00Z,Brooklyn Bridge Bike Path,1354,Weekday,2
2017-12-19T00:00:00Z,Brooklyn Bridge Bike Path,1707,Weekday,3
2017-12-20T00:00:00Z,Brooklyn Bridge Bike Path,1502,Weekday,4
2017-12-21T00:00:00Z,Brooklyn Bridge Bike Path,1205,Weekday,5
2017-12-22T00:00:00Z,Brooklyn Bridge Bike Path,994,Weekday,6
2017-12-23T00:00:00Z,Brooklyn Bridge Bike Path,154,Weekend,7
2017-12-24T00:00:00Z,Brooklyn Bridge Bike Path,439,Weekend,1
2017-12-25T00:00:00Z,Brooklyn Bridge Bike Path,210,Weekday,2
2017-12-26T00:00:00Z,Brooklyn Bridge Bike Path,449,Weekday,3
2017-12-27T00:00:00Z,Brooklyn Bridge Bike Path,470,Weekday,4
2017-12-28T00:00:00Z,Brooklyn Bridge Bike Path,390,Weekday,5
2017-12-29T00:00:00Z,Brooklyn Bridge Bike Path,280,Weekday,6
2017-12-30T00:00:00Z,Brooklyn Bridge Bike Path,113,Weekend,7
2017-12-31T00:00:00Z,Brooklyn Bridge Bike Path,133,Weekend,1
2018-01-01T00:00:00Z,Brooklyn Bridge Bike Path,125,Weekday,2
2018-01-02T00:00:00Z,Brooklyn Bridge Bike Path,544,Weekday,3
2018-01-03T00:00:00Z,Brooklyn Bridge Bike Path,691,Weekday,4
2018-01-04T00:00:00Z,Brooklyn Bridge Bike Path,64,Weekday,5
2018-01-05T00:00:00Z,Brooklyn Bridge Bike Path,117,Weekday,6
2018-01-06T00:00:00Z,Brooklyn Bridge Bike Path,53,Weekend,7
2018-01-07T00:00:00Z,Brooklyn Bridge Bike Path,74,Weekend,1
2018-01-08T00:00:00Z,Brooklyn Bridge Bike Path,342,Weekday,2
2018-01-09T00:00:00Z,Brooklyn Bridge Bike Path,677,Weekday,3
2018-01-10T00:00:00Z,Brooklyn Bridge Bike Path,790,Weekday,4
2018-01-11T00:00:00Z,Brooklyn Bridge Bike Path,1172,Weekday,5
2018-01-12T00:00:00Z,Brooklyn Bridge Bike Path,476,Weekday,6
2018-01-13T00:00:00Z,Brooklyn Bridge Bike Path,371,Weekend,7
2018-01-14T00:00:00Z,Brooklyn Bridge Bike Path,192,Weekend,1
2018-01-15T00:00:00Z,Brooklyn Bridge Bike Path,355,Weekday,2
2018-01-16T00:00:00Z,Brooklyn Bridge Bike Path,869,Weekday,3
2018-01-17T00:00:00Z,Brooklyn Bridge Bike Path,397,Weekday,4
2018-01-18T00:00:00Z,Brooklyn Bridge Bike Path,875,Weekday,5
2018-01-19T00:00:00Z,Brooklyn Bridge Bike Path,893,Weekday,6
2018-01-20T00:00:00Z,Brooklyn Bridge Bike Path,750,Weekend,7
2018-01-21T00:00:00Z,Brooklyn Bridge Bike Path,735,Weekend,1
2018-01-22T00:00:00Z,Brooklyn Bridge Bike Path,1369,Weekday,2
2018-01-23T00:00:00Z,Brooklyn Bridge Bike Path,718,Weekday,3
2018-01-24T00:00:00Z,Brooklyn Bridge Bike Path,1444,Weekday,4
2018-01-25T00:00:00Z,Brooklyn Bridge Bike Path,1041,Weekday,5
2018-01-26T00:00:00Z,Brooklyn Bridge Bike Path,1078,Weekday,6
2018-01-27T00:00:00Z,Brooklyn Bridge Bike Path,944,Weekend,7
2018-01-28T00:00:00Z,Brooklyn Bridge Bike Path,315,Weekend,1
2018-01-29T00:00:00Z,Brooklyn Bridge Bike Path,1415,Weekday,2
2018-01-30T00:00:00Z,Brooklyn Bridge Bike Path,665,Weekday,3
2018-01-31T00:00:00Z,Brooklyn Bridge Bike Path,974,Weekday,4
2018-02-01T00:00:00Z,Brooklyn Bridge Bike Path,1059,Weekday,5
2018-02-02T00:00:00Z,Brooklyn Bridge Bike Path,715,Weekday,6
2018-02-03T00:00:00Z,Brooklyn Bridge Bike Path,325,Weekend,7
2018-02-04T00:00:00Z,Brooklyn Bridge Bike Path,229,Weekend,1
2018-02-05T00:00:00Z,Brooklyn Bridge Bike Path,1060,Weekday,2
2018-02-06T00:00:00Z,Brooklyn Bridge Bike Path,1121,Weekday,3
2018-02-07T00:00:00Z,Brooklyn Bridge Bike Path,377,Weekday,4
2018-02-08T00:00:00Z,Brooklyn Bridge Bike Path,1130,Weekday,5
2018-02-09T00:00:00Z,Brooklyn Bridge Bike Path,980,Weekday,6
2018-02-10T00:00:00Z,Brooklyn Bridge Bike Path,430,Weekend,7
2018-02-11T00:00:00Z,Brooklyn Bridge Bike Path,123,Weekend,1
2018-02-12T00:00:00Z,Brooklyn Bridge Bike Path,1416,Weekday,2
2018-02-13T00:00:00Z,Brooklyn Bridge Bike Path,1268,Weekday,3
2018-02-14T00:00:00Z,Brooklyn Bridge Bike Path,1519,Weekday,4
2018-02-15T00:00:00Z,Brooklyn Bridge Bike Path,1619,Weekday,5
2018-02-16T00:00:00Z,Brooklyn Bridge Bike Path,809,Weekday,6
2018-02-17T00:00:00Z,Brooklyn Bridge Bike Path,450,Weekend,7
2018-02-18T00:00:00Z,Brooklyn Bridge Bike Path,462,Weekend,1
2018-02-19T00:00:00Z,Brooklyn Bridge Bike Path,688,Weekday,2
2018-02-20T00:00:00Z,Brooklyn Bridge Bike Path,1977,Weekday,3
2018-02-21T00:00:00Z,Brooklyn Bridge Bike Path,2502,Weekday,4
2018-02-22T00:00:00Z,Brooklyn Bridge Bike Path,740,Weekday,5
2018-02-23T00:00:00Z,Brooklyn Bridge Bike Path,612,Weekday,6
2018-02-24T00:00:00Z,Brooklyn Bridge Bike Path,698,Weekend,7
2018-02-25T00:00:00Z,Brooklyn Bridge Bike Path,217,Weekend,1
2018-02-26T00:00:00Z,Brooklyn Bridge Bike Path,1855,Weekday,2
2018-02-27T00:00:00Z,Brooklyn Bridge Bike Path,2237,Weekday,3
2018-02-28T00:00:00Z,Brooklyn Bridge Bike Path,2158,Weekday,4
2018-03-01T00:00:00Z,Brooklyn Bridge Bike Path,1604,Weekday,5
2018-03-02T00:00:00Z,Brooklyn Bridge Bike Path,159,Weekday,6
2018-03-03T00:00:00Z,Brooklyn Bridge Bike Path,642,Weekend,7
2018-03-04T00:00:00Z,Brooklyn Bridge Bike Path,546,Weekend,1
2018-03-05T00:00:00Z,Brooklyn Bridge Bike Path,1569,Weekday,2
2018-03-06T00:00:00Z,Brooklyn Bridge Bike Path,1771,Weekday,3
2018-03-07T00:00:00Z,Brooklyn Bridge Bike Path,171,Weekday,4
2018-03-08T00:00:00Z,Brooklyn Bridge Bike Path,624,Weekday,5
2018-03-09T00:00:00Z,Brooklyn Bridge Bike Path,1027,Weekday,6
2018-03-10T00:00:00Z,Brooklyn Bridge Bike Path,671,Weekend,7
2018-03-11T00:00:00Z,Brooklyn Bridge Bike Path,737,Weekend,1
2018-03-12T00:00:00Z,Brooklyn Bridge Bike Path,1294,Weekday,2
2018-03-13T00:00:00Z,Brooklyn Bridge Bike Path,424,Weekday,3
2018-03-14T00:00:00Z,Brooklyn Bridge Bike Path,1103,Weekday,4
2018-03-15T00:00:00Z,Brooklyn Bridge Bike Path,1316,Weekday,5
2018-03-16T00:00:00Z,Brooklyn Bridge Bike Path,1170,Weekday,6
2018-03-17T00:00:00Z,Brooklyn Bridge Bike Path,688,Weekend,7
2018-03-18T00:00:00Z,Brooklyn Bridge Bike Path,637,Weekend,1
2018-03-19T00:00:00Z,Brooklyn Bridge Bike Path,1585,Weekday,2
2018-03-20T00:00:00Z,Brooklyn Bridge Bike Path,1085,Weekday,3
2018-03-21T00:00:00Z,Brooklyn Bridge Bike Path,122,Weekday,4
2018-03-22T00:00:00Z,Brooklyn Bridge Bike Path,528,Weekday,5
2018-03-23T00:00:00Z,Brooklyn Bridge Bike Path,1203,Weekday,6
2018-03-24T00:00:00Z,Brooklyn Bridge Bike Path,947,Weekend,7
2018-03-25T00:00:00Z,Brooklyn Bridge Bike Path,637,Weekend,1
2018-03-26T00:00:00Z,Brooklyn Bridge Bike Path,1758,Weekday,2
2018-03-27T00:00:00Z,Brooklyn Bridge Bike Path,1543,Weekday,3
2018-03-28T00:00:00Z,Brooklyn Bridge Bike Path,1519,Weekday,4
2018-03-29T00:00:00Z,Brooklyn Bridge Bike Path,1362,Weekday,5
2018-03-30T00:00:00Z,Brooklyn Bridge Bike Path,1121,Weekday,6
2018-03-31T00:00:00Z,Brooklyn Bridge Bike Path,1748,Weekend,7
2018-04-01T00:00:00Z,Brooklyn Bridge Bike Path,1353,Weekend,1
2018-04-02T00:00:00Z,Brooklyn Bridge Bike Path,411,Weekday,2
2018-04-03T00:00:00Z,Brooklyn Bridge Bike Path,755,Weekday,3
2018-04-04T00:00:00Z,Brooklyn Bridge Bike Path,1112,Weekday,4
2018-04-05T00:00:00Z,Brooklyn Bridge Bike Path,1771,Weekday,5
2018-04-06T00:00:00Z,Brooklyn Bridge Bike Path,912,Weekday,6
2018-04-07T00:00:00Z,Brooklyn Bridge Bike Path,971,Weekend,7
2018-04-08T00:00:00Z,Brooklyn Bridge Bike Path,914,Weekend,1
2018-04-09T00:00:00Z,Brooklyn Bridge Bike Path,1642,Weekday,2
2018-04-10T00:00:00Z,Brooklyn Bridge Bike Path,1352,Weekday,3
2018-04-11T00:00:00Z,Brooklyn Bridge Bike Path,1965,Weekday,4
2018-04-12T00:00:00Z,Brooklyn Bridge Bike Path,2298,Weekday,5
2018-04-13T00:00:00Z,Brooklyn Bridge Bike Path,3151,Weekday,6
2018-04-14T00:00:00Z,Brooklyn Bridge Bike Path,2911,Weekend,7
2018-04-15T00:00:00Z,Brooklyn Bridge Bike Path,294,Weekend,1
2018-04-16T00:00:00Z,Brooklyn Bridge Bike Path,522,Weekday,2
2018-04-17T00:00:00Z,Brooklyn Bridge Bike Path,1787,Weekday,3
2018-04-18T00:00:00Z,Brooklyn Bridge Bike Path,2099,Weekday,4
2018-04-19T00:00:00Z,Brooklyn Bridge Bike Path,1120,Weekday,5
2018-04-20T00:00:00Z,Brooklyn Bridge Bike Path,1883,Weekday,6
2018-04-21T00:00:00Z,Brooklyn Bridge Bike Path,2122,Weekend,7
2018-04-22T00:00:00Z,Brooklyn Bridge Bike Path,2278,Weekend,1
2018-04-23T00:00:00Z,Brooklyn Bridge Bike Path,3070,Weekday,2
2018-04-24T00:00:00Z,Brooklyn Bridge Bike Path,2788,Weekday,3
2018-04-25T00:00:00Z,Brooklyn Bridge Bike Path,712,Weekday,4
2018-04-26T00:00:00Z,Brooklyn Bridge Bike Path,3673,Weekday,5
2018-04-27T00:00:00Z,Brooklyn Bridge Bike Path,1155,Weekday,6
2018-04-28T00:00:00Z,Brooklyn Bridge Bike Path,2994,Weekend,7
2018-04-29T00:00:00Z,Brooklyn Bridge Bike Path,1920,Weekend,1
2018-04-30T00:00:00Z,Brooklyn Bridge Bike Path,1834,Weekday,2
2018-05-01T00:00:00Z,Brooklyn Bridge Bike Path,4334,Weekday,3
2018-05-02T00:00:00Z,Brooklyn Bridge Bike Path,4365,Weekday,4
2018-05-03T00:00:00Z,Brooklyn Bridge Bike Path,3763,Weekday,5
2018-05-04T00:00:00Z,Brooklyn Bridge Bike Path,3769,Weekday,6
2018-05-05T00:00:00Z,Brooklyn Bridge Bike Path,4053,Weekend,7
2018-05-06T00:00:00Z,Brooklyn Bridge Bike Path,3724,Weekend,1
2018-05-07T00:00:00Z,Brooklyn Bridge Bike Path,3865,Weekday,2
2018-05-08T00:00:00Z,Brooklyn Bridge Bike Path,4079,Weekday,3
2018-05-09T00:00:00Z,Brooklyn Bridge Bike Path,3886,Weekday,4
2018-05-10T00:00:00Z,Brooklyn Bridge Bike Path,2909,Weekday,5
2018-05-11T00:00:00Z,Brooklyn Bridge Bike Path,3959,Weekday,6
2018-05-12T00:00:00Z,Brooklyn Bridge Bike Path,1051,Weekend,7
2018-05-13T00:00:00Z,Brooklyn Bridge Bike Path,584,Weekend,1
2018-05-14T00:00:00Z,Brooklyn Bridge Bike Path,3038,Weekday,2
2018-05-15T00:00:00Z,Brooklyn Bridge Bike Path,2362,Weekday,3
2018-05-16T00:00:00Z,Brooklyn Bridge Bike Path,1129,Weekday,4
2018-05-17T00:00:00Z,Brooklyn Bridge Bike Path,1621,Weekday,5
2018-05-18T00:00:00Z,Brooklyn Bridge Bike Path,2686,Weekday,6
2018-05-19T00:00:00Z,Brooklyn Bridge Bike Path,298,Weekend,7
2018-05-20T00:00:00Z,Brooklyn Bridge Bike Path,2235,Weekend,1
2018-05-21T00:00:00Z,Brooklyn Bridge Bike Path,4206,Weekday,2
2018-05-22T00:00:00Z,Brooklyn Bridge Bike Path,1673,Weekday,3
2018-05-23T00:00:00Z,Brooklyn Bridge Bike Path,3718,Weekday,4
2018-05-24T00:00:00Z,Brooklyn Bridge Bike Path,3889,Weekday,5
2018-05-25T00:00:00Z,Brooklyn Bridge Bike Path,3359,Weekday,6
2018-05-26T00:00:00Z,Brooklyn Bridge Bike Path,2671,Weekend,7
2018-05-27T00:00:00Z,Brooklyn Bridge Bike Path,684,Weekend,1
2018-05-28T00:00:00Z,Brooklyn Bridge Bike Path,2310,Weekday,2
2018-05-29T00:00:00Z,Brooklyn Bridge Bike Path,3437,Weekday,3
2018-05-30T00:00:00Z,Brooklyn Bridge Bike Path,3356,Weekday,4
2018-05-31T00:00:00Z,Brooklyn Bridge Bike Path,1875,Weekday,5
2018-06-01T00:00:00Z,Brooklyn Bridge Bike Path,2116,Weekday,6
2018-06-02T00:00:00Z,Brooklyn Bridge Bike Path,2348,Weekend,7
2018-06-03T00:00:00Z,Brooklyn Bridge Bike Path,1747,Weekend,1
2018-06-04T00:00:00Z,Brooklyn Bridge Bike Path,2291,Weekday,2
2018-06-05T00:00:00Z,Brooklyn Bridge Bike Path,3404,Weekday,3
2018-06-06T00:00:00Z,Brooklyn Bridge Bike Path,3504,Weekday,4
2018-06-07T00:00:00Z,Brooklyn Bridge Bike Path,3327,Weekday,5
2018-06-08T00:00:00Z,Brooklyn Bridge Bike Path,3426,Weekday,6
2018-06-09T00:00:00Z,Brooklyn Bridge Bike Path,2731,Weekend,7
2018-06-10T00:00:00Z,Brooklyn Bridge Bike Path,1308,Weekend,1
2018-06-11T00:00:00Z,Brooklyn Bridge Bike Path,3358,Weekday,2
2018-06-12T00:00:00Z,Brooklyn Bridge Bike Path,3925,Weekday,3
2018-06-13T00:00:00Z,Brooklyn Bridge Bike Path,2341,Weekday,4
2018-06-14T00:00:00Z,Brooklyn Bridge Bike Path,3841,Weekday,5
2018-06-15T00:00:00Z,Brooklyn Bridge Bike Path,3214,Weekday,6
2018-06-16T00:00:00Z,Brooklyn Bridge Bike Path,2733,Weekend,7
2018-06-17T00:00:00Z,Brooklyn Bridge Bike Path,2635,Weekend,1
2018-06-18T00:00:00Z,Brooklyn Bridge Bike Path,2751,Weekday,2
2018-06-19T00:00:00Z,Brooklyn Bridge Bike Path,2992,Weekday,3
2018-06-20T00:00:00Z,Brooklyn Bridge Bike Path,3178,Weekday,4
2018-06-21T00:00:00Z,Brooklyn Bridge Bike Path,2964,Weekday,5
2018-06-22T00:00:00Z,Brooklyn Bridge Bike Path,2978,Weekday,6
2018-06-23T00:00:00Z,Brooklyn Bridge Bike Path,1538,Weekend,7
2018-06-24T00:00:00Z,Brooklyn Bridge Bike Path,2316,Weekend,1
2018-06-25T00:00:00Z,Brooklyn Bridge Bike Path,3523,Weekday,2
2018-06-26T00:00:00Z,Brooklyn Bridge Bike Path,3844,Weekday,3
2018-06-27T00:00:00Z,Brooklyn Bridge Bike Path,3000,Weekday,4
2018-06-28T00:00:00Z,Brooklyn Bridge Bike Path,1608,Weekday,5
2018-06-29T00:00:00Z,Brooklyn Bridge Bike Path,3148,Weekday,6
2018-06-30T00:00:00Z,Brooklyn Bridge Bike Path,1958,Weekend,7
2018-07-01T00:00:00Z,Brooklyn Bridge Bike Path,1878,Weekend,1
2018-07-02T00:00:00Z,Brooklyn Bridge Bike Path,2641,Weekday,2
2018-07-03T00:00:00Z,Brooklyn Bridge Bike Path,2538,Weekday,3
2018-07-04T00:00:00Z,Brooklyn Bridge Bike Path,1793,Weekday,4
