id,date,counts,name
100010022,2019-09,71794,Brooklyn Bridge Bike Path
100010022,2019-10,54997,Brooklyn Bridge Bike Path
100010022,2019-11,32878,Brooklyn Bridge Bike Path
100010022,2019-12,16149,Brooklyn Bridge Bike Path
100010022,2020-01,28605,Brooklyn Bridge Bike Path
100010022,2020-02,42648,Brooklyn Bridge Bike Path
100010022,2020-03,51681,Brooklyn Bridge Bike Path
100010022,2020-04,26736,Brooklyn Bridge Bike Path
100010022,2020-05,57239,Brooklyn Bridge Bike Path
100010022,2020-06,28068,Brooklyn Bridge Bike Path
100047029,2018-05,0,Manhattan Bridge Display Bike Counter
100047029,2018-06,18470,Manhattan Bridge Display Bike Counter
100047029,2018-07,144403,Manhattan Bridge Display Bike Counter
100047029,2018-08,147034,Manhattan Bridge Display Bike Counter
100047029,2018-09,136628,Manhattan Bridge Display Bike Counter
100047029,2018-10,144634,Manhattan Bridge Display Bike Counter
100047029,2018-11,84179,Manhattan Bridge Display Bike Counter
100047029,2018-12,64828,Manhattan Bridge Display Bike Counter
100047029,2019-01,59413,Manhattan Bridge Display Bike Counter
100047029,2019-02,57267,Manhattan Bridge Display Bike Counter
100047029,2019-03,83463,Manhattan Bridge Display Bike Counter
100047029,2019-04,129441,Manhattan Bridge Display Bike Counter
100047029,2019-05,134064,Manhattan Bridge Display Bike Counter
100047029,2019-06,136963,Manhattan Bridge Display Bike Counter
100047029,2019-07,143530,Manhattan Bridge Display Bike Counter
100047029,2019-08,153675,Manhattan Bridge Display Bike Counter
100047029,2019-09,160758,Manhattan Bridge Display Bike Counter
100047029,2019-10,129677,Manhattan Bridge Display Bike Counter
100047029,2019-11,92166,Manhattan Bridge Display Bike Counter
100047029,2019-12,51480,Manhattan Bridge Display Bike Counter
100047029,2020-01,90015,Manhattan Bridge Display Bike Counter
100047029,2020-02,131806,Manhattan Bridge Display Bike Counter
100047029,2020-03,147112,Manhattan Bridge Display Bike Counter
100047029,2020-04,56564,Manhattan Bridge Display Bike Counter
100047029,2020-05,118925,Manhattan Bridge Display Bike Counter
100047029,2020-06,70134,Manhattan Bridge Display Bike Counter
100057316,2018-06,0,8th Ave at 50th St.
100057316,2018-07,0,8th Ave at 50th St.
100057316,2018-08,0,8th Ave at 50th St.
100057316,2018-09,0,8th Ave at 50th St.
100057316,2018-10,0,8th Ave at 50th St.
100057316,2018-11,0,8th Ave at 50th St.
100057316,2018-12,0,8th Ave at 50th St.
100057316,2019-01,0,8th Ave at 50th St.
100057316,2019-02,0,8th Ave at 50th St.
100057316,2019-03,0,8th Ave at 50th St.
100057316,2019-04,0,8th Ave at 50th St.
100057316,2019-05,0,8th Ave at 50th St.
100057316,2019-06,78276,8th Ave at 50th St.
100057316,2019-07,375692,8th Ave at 50th St.
100057316,2019-08,119755,8th Ave at 50th St.
100057316,2019-09,94588,8th Ave at 50th St.
100057316,2019-10,85883,8th Ave at 50th St.
100057316,2019-11,68708,8th Ave at 50th St.
100057316,2019-12,75841,8th Ave at 50th St.
100057316,2020-01,99264,8th Ave at 50th St.
100057316,2020-02,162392,8th Ave at 50th St.
100057316,2020-03,125447,8th Ave at 50th St.
100057316,2020-04,53898,8th Ave at 50th St.
100057316,2020-05,91703,8th Ave at 50th St.
100057316,2020-06,48114,8th Ave at 50th St.
100057318,2019-06,17563,Broadway at 50th St
100057318,2019-07,34200,Broadway at 50th St
100057318,2019-08,39471,Broadway at 50th St
100057318,2019-09,42052,Broadway at 50th St
100057318,2019-10,14724,Broadway at 50th St
100057318,2019-11,2959,Broadway at 50th St
100057318,2019-12,6704,Broadway at 50th St
100057318,2020-01,1034,Broadway at 50th St
100057318,2020-02,0,Broadway at 50th St
100057318,2020-03,0,Broadway at 50th St
100057318,2020-04,0,Broadway at 50th St
100057318,2020-05,0,Broadway at 50th St
100057318,2020-06,0,Broadway at 50th St
100057319,2019-10,170715,Amsterdam Ave at 86th St.
100057319,2019-11,519575,Amsterdam Ave at 86th St.
100057319,2019-12,85646,Amsterdam Ave at 86th St.
100057319,2020-01,47135,Amsterdam Ave at 86th St.
100057319,2020-02,76540,Amsterdam Ave at 86th St.
100057319,2020-03,58383,Amsterdam Ave at 86th St.
100057319,2020-04,28782,Amsterdam Ave at 86th St.
100057319,2020-05,45196,Amsterdam Ave at 86th St.
100057319,2020-06,23888,Amsterdam Ave at 86th St.
100057320,2019-10,11423,Columbus Ave at 86th St.
100057320,2019-11,40649,Columbus Ave at 86th St.
100057320,2019-12,30336,Columbus Ave at 86th St.
100057320,2020-01,37888,Columbus Ave at 86th St.
100057320,2020-02,61872,Columbus Ave at 86th St.
100057320,2020-03,48357,Columbus Ave at 86th St.
100057320,2020-04,22985,Columbus Ave at 86th St.
100057320,2020-05,38529,Columbus Ave at 86th St.
100057320,2020-06,19929,Columbus Ave at 86th St.
