,date,counts,status,site
0,2014-08-14T00:00:00+0000,0.0,0.0,100058279
1,2014-08-14T00:15:00+0000,0.0,0.0,100058279
2,2014-08-14T00:30:00+0000,0.0,0.0,100058279
3,2014-08-14T00:45:00+0000,0.0,0.0,100058279
4,2014-08-14T01:00:00+0000,0.0,0.0,100058279
5,2014-08-14T01:15:00+0000,0.0,0.0,100058279
6,2014-08-14T01:30:00+0000,0.0,0.0,100058279
7,2014-08-14T01:45:00+0000,0.0,0.0,100058279
8,2014-08-14T02:00:00+0000,0.0,0.0,100058279
9,2014-08-14T02:15:00+0000,0.0,0.0,100058279
10,2014-08-14T02:30:00+0000,0.0,0.0,100058279
11,2014-08-14T02:45:00+0000,0.0,0.0,100058279
12,2014-08-14T03:00:00+0000,0.0,0.0,100058279
13,2014-08-14T03:15:00+0000,0.0,0.0,100058279
14,2014-08-14T03:30:00+0000,0.0,0.0,100058279
15,2014-08-14T03:45:00+0000,0.0,0.0,100058279
16,2014-08-14T04:00:00+0000,0.0,0.0,100058279
17,2014-08-14T04:15:00+0000,0.0,0.0,100058279
18,2014-08-14T04:30:00+0000,0.0,0.0,100058279
19,2014-08-14T04:45:00+0000,0.0,0.0,100058279
20,2014-08-14T05:00:00+0000,,,100058279
21,2014-08-14T05:15:00+0000,,,100058279
22,2014-08-14T05:30:00+0000,,,100058279
23,2014-08-14T05:45:00+0000,,,100058279
24,2014-08-14T06:00:00+0000,,,100058279
25,2014-08-14T06:15:00+0000,,,100058279
26,2014-08-14T06:30:00+0000,,,100058279
27,2014-08-14T06:45:00+0000,,,100058279
28,2014-08-14T07:00:00+0000,,,100058279
29,2014-08-14T07:15:00+0000,,,100058279
30,2014-08-14T07:30:00+0000,,,100058279
31,2014-08-14T07:45:00+0000,,,100058279
32,2014-08-14T08:00:00+0000,,,100058279
33,2014-08-14T08:15:00+0000,,,100058279
34,2014-08-14T08:30:00+0000,,,100058279
35,2014-08-14T08:45:00+0000,,,100058279
36,2014-08-14T09:00:00+0000,,,100058279
37,2014-08-14T09:15:00+0000,,,100058279
38,2014-08-14T09:30:00+0000,,,100058279
39,2014-08-14T09:45:00+0000,,,100058279
40,2014-08-14T10:00:00+0000,,,100058279
41,2014-08-14T10:15:00+0000,,,100058279
42,2014-08-14T10:30:00+0000,,,100058279
43,2014-08-14T10:45:00+0000,,,100058279
44,2014-08-14T11:00:00+0000,,,100058279
45,2014-08-14T11:15:00+0000,,,100058279
46,2014-08-14T11:30:00+0000,,,100058279
47,2014-08-14T11:45:00+0000,,,100058279
48,2014-08-14T12:00:00+0000,,,100058279
49,2014-08-14T12:15:00+0000,,,100058279
50,2014-08-14T12:30:00+0000,,,100058279
51,2014-08-14T12:45:00+0000,,,100058279
52,2014-08-14T13:00:00+0000,,,100058279
53,2014-08-14T13:15:00+0000,,,100058279
54,2014-08-14T13:30:00+0000,,,100058279
55,2014-08-14T13:45:00+0000,,,100058279
56,2014-08-14T14:00:00+0000,,,100058279
57,2014-08-14T14:15:00+0000,,,100058279
58,2014-08-14T14:30:00+0000,0.0,0.0,100058279
59,2014-08-14T14:45:00+0000,0.0,0.0,100058279
60,2014-08-14T15:00:00+0000,0.0,0.0,100058279
61,2014-08-14T15:15:00+0000,0.0,0.0,100058279
62,2014-08-14T15:30:00+0000,21.0,0.0,100058279
63,2014-08-14T15:45:00+0000,42.0,0.0,100058279
64,2014-08-14T16:00:00+0000,32.0,0.0,100058279
65,2014-08-14T16:15:00+0000,71.0,0.0,100058279
66,2014-08-14T16:30:00+0000,36.0,0.0,100058279
67,2014-08-14T16:45:00+0000,54.0,0.0,100058279
68,2014-08-14T17:00:00+0000,59.0,0.0,100058279
69,2014-08-14T17:15:00+0000,84.0,0.0,100058279
70,2014-08-14T17:30:00+0000,65.0,0.0,100058279
71,2014-08-14T17:45:00+0000,80.0,0.0,100058279
72,2014-08-14T18:00:00+0000,58.0,0.0,100058279
73,2014-08-14T18:15:00+0000,83.0,0.0,100058279
74,2014-08-14T18:30:00+0000,84.0,0.0,100058279
75,2014-08-14T18:45:00+0000,71.0,0.0,100058279
76,2014-08-14T19:00:00+0000,85.0,0.0,100058279
77,2014-08-14T19:15:00+0000,85.0,0.0,100058279
78,2014-08-14T19:30:00+0000,83.0,0.0,100058279
79,2014-08-14T19:45:00+0000,71.0,0.0,100058279
80,2014-08-14T20:00:00+0000,57.0,0.0,100058279
81,2014-08-14T20:15:00+0000,58.0,0.0,100058279
82,2014-08-14T20:30:00+0000,49.0,0.0,100058279
83,2014-08-14T20:45:00+0000,42.0,0.0,100058279
84,2014-08-14T21:00:00+0000,47.0,0.0,100058279
85,2014-08-14T21:15:00+0000,41.0,0.0,100058279
86,2014-08-14T21:30:00+0000,46.0,0.0,100058279
87,2014-08-14T21:45:00+0000,26.0,0.0,100058279
88,2014-08-14T22:00:00+0000,35.0,0.0,100058279
89,2014-08-14T22:15:00+0000,43.0,0.0,100058279
90,2014-08-14T22:30:00+0000,31.0,0.0,100058279
91,2014-08-14T22:45:00+0000,31.0,0.0,100058279
92,2014-08-14T23:00:00+0000,35.0,0.0,100058279
93,2014-08-14T23:15:00+0000,35.0,0.0,100058279
94,2014-08-14T23:30:00+0000,28.0,0.0,100058279
95,2014-08-14T23:45:00+0000,24.0,0.0,100058279
96,2014-08-15T00:00:00+0000,25.0,0.0,100058279
97,2014-08-15T00:15:00+0000,16.0,0.0,100058279
98,2014-08-15T00:30:00+0000,23.0,0.0,100058279
99,2014-08-15T00:45:00+0000,16.0,0.0,100058279
100,2014-08-15T01:00:00+0000,11.0,0.0,100058279
101,2014-08-15T01:15:00+0000,7.0,0.0,100058279
102,2014-08-15T01:30:00+0000,5.0,0.0,100058279
103,2014-08-15T01:45:00+0000,5.0,0.0,100058279
104,2014-08-15T02:00:00+0000,5.0,0.0,100058279
105,2014-08-15T02:15:00+0000,3.0,0.0,100058279
106,2014-08-15T02:30:00+0000,1.0,0.0,100058279
107,2014-08-15T02:45:00+0000,3.0,0.0,100058279
108,2014-08-15T03:00:00+0000,1.0,0.0,100058279
109,2014-08-15T03:15:00+0000,0.0,0.0,100058279
110,2014-08-15T03:30:00+0000,1.0,0.0,100058279
111,2014-08-15T03:45:00+0000,4.0,0.0,100058279
112,2014-08-15T04:00:00+0000,0.0,0.0,100058279
113,2014-08-15T04:15:00+0000,2.0,0.0,100058279
114,2014-08-15T04:30:00+0000,4.0,0.0,100058279
115,2014-08-15T04:45:00+0000,2.0,0.0,100058279
116,2014-08-15T05:00:00+0000,0.0,0.0,100058279
117,2014-08-15T05:15:00+0000,3.0,0.0,100058279
118,2014-08-15T05:30:00+0000,6.0,0.0,100058279
119,2014-08-15T05:45:00+0000,4.0,0.0,100058279
120,2014-08-15T06:00:00+0000,4.0,0.0,100058279
121,2014-08-15T06:15:00+0000,10.0,0.0,100058279
122,2014-08-15T06:30:00+0000,17.0,0.0,100058279
123,2014-08-15T06:45:00+0000,16.0,0.0,100058279
124,2014-08-15T07:00:00+0000,15.0,0.0,100058279
125,2014-08-15T07:15:00+0000,16.0,0.0,100058279
126,2014-08-15T07:30:00+0000,33.0,0.0,100058279
127,2014-08-15T07:45:00+0000,39.0,0.0,100058279
128,2014-08-15T08:00:00+0000,44.0,0.0,100058279
129,2014-08-15T08:15:00+0000,46.0,0.0,100058279
130,2014-08-15T08:30:00+0000,56.0,0.0,100058279
131,2014-08-15T08:45:00+0000,57.0,0.0,100058279
132,2014-08-15T09:00:00+0000,51.0,0.0,100058279
133,2014-08-15T09:15:00+0000,67.0,0.0,100058279
134,2014-08-15T09:30:00+0000,64.0,0.0,100058279
135,2014-08-15T09:45:00+0000,59.0,0.0,100058279
136,2014-08-15T10:00:00+0000,44.0,0.0,100058279
137,2014-08-15T10:15:00+0000,43.0,0.0,100058279
138,2014-08-15T10:30:00+0000,33.0,0.0,100058279
139,2014-08-15T10:45:00+0000,72.0,0.0,100058279
140,2014-08-15T11:00:00+0000,33.0,0.0,100058279
141,2014-08-15T11:15:00+0000,34.0,0.0,100058279
142,2014-08-15T11:30:00+0000,27.0,0.0,100058279
143,2014-08-15T11:45:00+0000,20.0,0.0,100058279
144,2014-08-15T12:00:00+0000,33.0,0.0,100058279
145,2014-08-15T12:15:00+0000,34.0,0.0,100058279
146,2014-08-15T12:30:00+0000,45.0,0.0,100058279
147,2014-08-15T12:45:00+0000,22.0,0.0,100058279
148,2014-08-15T13:00:00+0000,44.0,0.0,100058279
149,2014-08-15T13:15:00+0000,43.0,0.0,100058279
150,2014-08-15T13:30:00+0000,31.0,0.0,100058279
151,2014-08-15T13:45:00+0000,29.0,0.0,100058279
152,2014-08-15T14:00:00+0000,39.0,0.0,100058279
153,2014-08-15T14:15:00+0000,66.0,0.0,100058279
154,2014-08-15T14:30:00+0000,64.0,0.0,100058279
155,2014-08-15T14:45:00+0000,38.0,0.0,100058279
156,2014-08-15T15:00:00+0000,44.0,0.0,100058279
157,2014-08-15T15:15:00+0000,32.0,0.0,100058279
158,2014-08-15T15:30:00+0000,54.0,0.0,100058279
159,2014-08-15T15:45:00+0000,27.0,0.0,100058279
160,2014-08-15T16:00:00+0000,57.0,0.0,100058279
161,2014-08-15T16:15:00+0000,42.0,0.0,100058279
162,2014-08-15T16:30:00+0000,37.0,0.0,100058279
163,2014-08-15T16:45:00+0000,64.0,0.0,100058279
164,2014-08-15T17:00:00+0000,53.0,0.0,100058279
165,2014-08-15T17:15:00+0000,59.0,0.0,100058279
166,2014-08-15T17:30:00+0000,67.0,0.0,100058279
167,2014-08-15T17:45:00+0000,60.0,0.0,100058279
168,2014-08-15T18:00:00+0000,74.0,0.0,100058279
169,2014-08-15T18:15:00+0000,69.0,0.0,100058279
170,2014-08-15T18:30:00+0000,93.0,0.0,100058279
171,2014-08-15T18:45:00+0000,67.0,0.0,100058279
172,2014-08-15T19:00:00+0000,56.0,0.0,100058279
173,2014-08-15T19:15:00+0000,55.0,0.0,100058279
174,2014-08-15T19:30:00+0000,65.0,0.0,100058279
175,2014-08-15T19:45:00+0000,47.0,0.0,100058279
176,2014-08-15T20:00:00+0000,37.0,0.0,100058279
177,2014-08-15T20:15:00+0000,53.0,0.0,100058279
178,2014-08-15T20:30:00+0000,41.0,0.0,100058279
179,2014-08-15T20:45:00+0000,36.0,0.0,100058279
180,2014-08-15T21:00:00+0000,42.0,0.0,100058279
181,2014-08-15T21:15:00+0000,36.0,0.0,100058279
182,2014-08-15T21:30:00+0000,29.0,0.0,100058279
183,2014-08-15T21:45:00+0000,19.0,0.0,100058279
184,2014-08-15T22:00:00+0000,29.0,0.0,100058279
185,2014-08-15T22:15:00+0000,24.0,0.0,100058279
186,2014-08-15T22:30:00+0000,20.0,0.0,100058279
187,2014-08-15T22:45:00+0000,33.0,0.0,100058279
188,2014-08-15T23:00:00+0000,36.0,0.0,100058279
189,2014-08-15T23:15:00+0000,28.0,0.0,100058279
190,2014-08-15T23:30:00+0000,47.0,0.0,100058279
191,2014-08-15T23:45:00+0000,25.0,0.0,100058279
192,2014-08-16T00:00:00+0000,44.0,0.0,100058279
193,2014-08-16T00:15:00+0000,26.0,0.0,100058279
194,2014-08-16T00:30:00+0000,41.0,0.0,100058279
195,2014-08-16T00:45:00+0000,23.0,0.0,100058279
196,2014-08-16T01:00:00+0000,24.0,0.0,100058279
197,2014-08-16T01:15:00+0000,18.0,0.0,100058279
198,2014-08-16T01:30:00+0000,23.0,0.0,100058279
199,2014-08-16T01:45:00+0000,11.0,0.0,100058279
200,2014-08-16T02:00:00+0000,12.0,0.0,100058279
201,2014-08-16T02:15:00+0000,14.0,0.0,100058279
202,2014-08-16T02:30:00+0000,12.0,0.0,100058279
203,2014-08-16T02:45:00+0000,9.0,0.0,100058279
204,2014-08-16T03:00:00+0000,4.0,0.0,100058279
205,2014-08-16T03:15:00+0000,7.0,0.0,100058279
206,2014-08-16T03:30:00+0000,4.0,0.0,100058279
207,2014-08-16T03:45:00+0000,5.0,0.0,100058279
208,2014-08-16T04:00:00+0000,3.0,0.0,100058279
209,2014-08-16T04:15:00+0000,3.0,0.0,100058279
210,2014-08-16T04:30:00+0000,4.0,0.0,100058279
211,2014-08-16T04:45:00+0000,4.0,0.0,100058279
212,2014-08-16T05:00:00+0000,1.0,0.0,100058279
213,2014-08-16T05:15:00+0000,11.0,0.0,100058279
214,2014-08-16T05:30:00+0000,10.0,0.0,100058279
215,2014-08-16T05:45:00+0000,8.0,0.0,100058279
216,2014-08-16T06:00:00+0000,3.0,0.0,100058279
217,2014-08-16T06:15:00+0000,6.0,0.0,100058279
218,2014-08-16T06:30:00+0000,18.0,0.0,100058279
219,2014-08-16T06:45:00+0000,4.0,0.0,100058279
220,2014-08-16T07:00:00+0000,7.0,0.0,100058279
221,2014-08-16T07:15:00+0000,8.0,0.0,100058279
222,2014-08-16T07:30:00+0000,22.0,0.0,100058279
223,2014-08-16T07:45:00+0000,18.0,0.0,100058279
224,2014-08-16T08:00:00+0000,21.0,0.0,100058279
225,2014-08-16T08:15:00+0000,14.0,0.0,100058279
226,2014-08-16T08:30:00+0000,14.0,0.0,100058279
227,2014-08-16T08:45:00+0000,18.0,0.0,100058279
228,2014-08-16T09:00:00+0000,24.0,0.0,100058279
229,2014-08-16T09:15:00+0000,23.0,0.0,100058279
230,2014-08-16T09:30:00+0000,46.0,0.0,100058279
231,2014-08-16T09:45:00+0000,28.0,0.0,100058279
232,2014-08-16T10:00:00+0000,40.0,0.0,100058279
233,2014-08-16T10:15:00+0000,32.0,0.0,100058279
234,2014-08-16T10:30:00+0000,55.0,0.0,100058279
235,2014-08-16T10:45:00+0000,43.0,0.0,100058279
236,2014-08-16T11:00:00+0000,64.0,0.0,100058279
237,2014-08-16T11:15:00+0000,57.0,0.0,100058279
238,2014-08-16T11:30:00+0000,78.0,0.0,100058279
239,2014-08-16T11:45:00+0000,64.0,0.0,100058279
240,2014-08-16T12:00:00+0000,82.0,0.0,100058279
241,2014-08-16T12:15:00+0000,63.0,0.0,100058279
242,2014-08-16T12:30:00+0000,77.0,0.0,100058279
243,2014-08-16T12:45:00+0000,85.0,0.0,100058279
244,2014-08-16T13:00:00+0000,62.0,0.0,100058279
245,2014-08-16T13:15:00+0000,83.0,0.0,100058279
246,2014-08-16T13:30:00+0000,89.0,0.0,100058279
247,2014-08-16T13:45:00+0000,92.0,0.0,100058279
248,2014-08-16T14:00:00+0000,125.0,0.0,100058279
249,2014-08-16T14:15:00+0000,117.0,0.0,100058279
250,2014-08-16T14:30:00+0000,97.0,0.0,100058279
251,2014-08-16T14:45:00+0000,122.0,0.0,100058279
252,2014-08-16T15:00:00+0000,81.0,0.0,100058279
253,2014-08-16T15:15:00+0000,83.0,0.0,100058279
254,2014-08-16T15:30:00+0000,70.0,0.0,100058279
255,2014-08-16T15:45:00+0000,63.0,0.0,100058279
256,2014-08-16T16:00:00+0000,99.0,0.0,100058279
257,2014-08-16T16:15:00+0000,108.0,0.0,100058279
258,2014-08-16T16:30:00+0000,80.0,0.0,100058279
259,2014-08-16T16:45:00+0000,86.0,0.0,100058279
260,2014-08-16T17:00:00+0000,105.0,0.0,100058279
261,2014-08-16T17:15:00+0000,94.0,0.0,100058279
262,2014-08-16T17:30:00+0000,66.0,0.0,100058279
263,2014-08-16T17:45:00+0000,95.0,0.0,100058279
264,2014-08-16T18:00:00+0000,80.0,0.0,100058279
265,2014-08-16T18:15:00+0000,84.0,0.0,100058279
266,2014-08-16T18:30:00+0000,99.0,0.0,100058279
267,2014-08-16T18:45:00+0000,98.0,0.0,100058279
268,2014-08-16T19:00:00+0000,70.0,0.0,100058279
269,2014-08-16T19:15:00+0000,63.0,0.0,100058279
270,2014-08-16T19:30:00+0000,67.0,0.0,100058279
271,2014-08-16T19:45:00+0000,72.0,0.0,100058279
272,2014-08-16T20:00:00+0000,54.0,0.0,100058279
273,2014-08-16T20:15:00+0000,61.0,0.0,100058279
274,2014-08-16T20:30:00+0000,54.0,0.0,100058279
275,2014-08-16T20:45:00+0000,63.0,0.0,100058279
276,2014-08-16T21:00:00+0000,35.0,0.0,100058279
277,2014-08-16T21:15:00+0000,48.0,0.0,100058279
278,2014-08-16T21:30:00+0000,42.0,0.0,100058279
279,2014-08-16T21:45:00+0000,28.0,0.0,100058279
280,2014-08-16T22:00:00+0000,50.0,0.0,100058279
281,2014-08-16T22:15:00+0000,31.0,0.0,100058279
282,2014-08-16T22:30:00+0000,43.0,0.0,100058279
283,2014-08-16T22:45:00+0000,36.0,0.0,100058279
284,2014-08-16T23:00:00+0000,34.0,0.0,100058279
285,2014-08-16T23:15:00+0000,29.0,0.0,100058279
286,2014-08-16T23:30:00+0000,27.0,0.0,100058279
