,date,counts,status,site
0,2018-06-14T00:00:00+0000,0.0,0.0,100057316
1,2018-06-14T00:15:00+0000,0.0,0.0,100057316
2,2018-06-14T00:30:00+0000,0.0,0.0,100057316
3,2018-06-14T00:45:00+0000,0.0,0.0,100057316
4,2018-06-14T01:00:00+0000,0.0,0.0,100057316
5,2018-06-14T01:15:00+0000,0.0,0.0,100057316
6,2018-06-14T01:30:00+0000,0.0,0.0,100057316
7,2018-06-14T01:45:00+0000,0.0,0.0,100057316
8,2018-06-14T02:00:00+0000,0.0,0.0,100057316
9,2018-06-14T02:15:00+0000,0.0,0.0,100057316
10,2018-06-14T02:30:00+0000,0.0,0.0,100057316
11,2018-06-14T02:45:00+0000,0.0,0.0,100057316
12,2018-06-14T03:00:00+0000,0.0,0.0,100057316
13,2018-06-14T03:15:00+0000,0.0,0.0,100057316
14,2018-06-14T03:30:00+0000,0.0,0.0,100057316
15,2018-06-14T03:45:00+0000,0.0,0.0,100057316
16,2018-06-14T04:00:00+0000,0.0,0.0,100057316
17,2018-06-14T04:15:00+0000,0.0,0.0,100057316
18,2018-06-14T04:30:00+0000,0.0,0.0,100057316
19,2018-06-14T04:45:00+0000,0.0,0.0,100057316
20,2018-06-14T05:00:00+0000,0.0,0.0,100057316
21,2018-06-14T05:15:00+0000,0.0,0.0,100057316
22,2018-06-14T05:30:00+0000,0.0,0.0,100057316
23,2018-06-14T05:45:00+0000,0.0,0.0,100057316
24,2018-06-14T06:00:00+0000,0.0,0.0,100057316
25,2018-06-14T06:15:00+0000,0.0,0.0,100057316
26,2018-06-14T06:30:00+0000,0.0,0.0,100057316
27,2018-06-14T06:45:00+0000,0.0,0.0,100057316
28,2018-06-14T07:00:00+0000,0.0,0.0,100057316
29,2018-06-14T07:15:00+0000,0.0,0.0,100057316
30,2018-06-14T07:30:00+0000,0.0,0.0,100057316
31,2018-06-14T07:45:00+0000,0.0,0.0,100057316
32,2018-06-14T08:00:00+0000,0.0,0.0,100057316
33,2018-06-14T08:15:00+0000,0.0,0.0,100057316
34,2018-06-14T08:30:00+0000,0.0,0.0,100057316
35,2018-06-14T08:45:00+0000,0.0,0.0,100057316
36,2018-06-14T09:00:00+0000,0.0,0.0,100057316
37,2018-06-14T09:15:00+0000,0.0,0.0,100057316
38,2018-06-14T09:30:00+0000,0.0,0.0,100057316
39,2018-06-14T09:45:00+0000,0.0,0.0,100057316
40,2018-06-14T10:00:00+0000,0.0,0.0,100057316
41,2018-06-14T10:15:00+0000,0.0,0.0,100057316
42,2018-06-14T10:30:00+0000,0.0,0.0,100057316
43,2018-06-14T10:45:00+0000,0.0,0.0,100057316
44,2018-06-14T11:00:00+0000,0.0,0.0,100057316
45,2018-06-14T11:15:00+0000,0.0,0.0,100057316
46,2018-06-14T11:30:00+0000,0.0,0.0,100057316
47,2018-06-14T11:45:00+0000,0.0,0.0,100057316
48,2018-06-14T12:00:00+0000,0.0,0.0,100057316
49,2018-06-14T12:15:00+0000,0.0,0.0,100057316
50,2018-06-14T12:30:00+0000,0.0,0.0,100057316
51,2018-06-14T12:45:00+0000,0.0,0.0,100057316
52,2018-06-14T13:00:00+0000,0.0,0.0,100057316
53,2018-06-14T13:15:00+0000,0.0,0.0,100057316
54,2018-06-14T13:30:00+0000,0.0,0.0,100057316
55,2018-06-14T13:45:00+0000,0.0,0.0,100057316
56,2018-06-14T14:00:00+0000,0.0,0.0,100057316
57,2018-06-14T14:15:00+0000,0.0,0.0,100057316
58,2018-06-14T14:30:00+0000,0.0,0.0,100057316
59,2018-06-14T14:45:00+0000,0.0,0.0,100057316
60,2018-06-14T15:00:00+0000,0.0,0.0,100057316
61,2018-06-14T15:15:00+0000,0.0,0.0,100057316
62,2018-06-14T15:30:00+0000,0.0,0.0,100057316
63,2018-06-14T15:45:00+0000,0.0,0.0,100057316
64,2018-06-14T16:00:00+0000,0.0,0.0,100057316
65,2018-06-14T16:15:00+0000,0.0,0.0,100057316
